customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churned
4522,1,-0.44177295439277764,0,0,-0.22327464034736777,1,0,2,1,1,1,1,1,1,0,1,1,-1.5108448786398618,3140,0
588,1,-0.44177295439277764,1,0,0.22448844287716607,1,0,2,1,1,1,1,1,1,2,0,0,-1.477661347464562,4618,0
2169,0,-0.44177295439277764,1,1,-0.6710377235719016,0,1,0,0,0,0,0,0,2,0,1,1,-0.9765900267175343,3678,0
4098,0,-0.44177295439277764,1,1,1.3235432835192036,1,2,1,0,2,2,0,2,2,0,1,2,1.3462571555534548,4412,1
4106,0,-0.44177295439277764,0,0,-0.7524491932490895,1,0,0,0,0,0,2,0,2,1,0,1,-0.19345869098045787,4732,0
939,1,2.2636062032690805,0,0,-1.1188008067964355,1,0,1,0,0,0,0,2,2,0,1,2,0.8153206567486573,3243,1
4628,1,-0.44177295439277764,1,0,1.6084834273893616,1,2,1,0,2,2,0,2,2,2,1,0,1.3728039804936945,4675,0
4171,0,-0.44177295439277764,0,0,-1.1595065416350294,1,2,0,0,0,0,0,0,0,0,0,2,-0.4722003528529765,1392,0
5041,1,2.2636062032690805,0,0,-0.5082147842175256,1,0,0,2,0,0,2,0,0,1,0,3,-0.3626946999744871,86,0
272,0,-0.44177295439277764,1,1,0.9978974048104517,1,0,2,1,1,1,1,1,1,2,1,0,-1.4876164068171518,138,0
988,1,-0.44177295439277764,1,1,1.3235432835192036,1,2,1,2,2,2,2,0,0,2,0,1,0.9828974891839214,3988,0
4238,0,-0.44177295439277764,0,0,-1.1595065416350294,1,2,1,0,0,0,0,2,0,0,1,2,0.6875640617237531,2217,1
1251,0,-0.44177295439277764,0,0,-0.019745966154397852,1,0,2,1,1,1,1,1,1,1,0,0,-1.4992306427285067,4068,0
2497,1,-0.44177295439277764,1,1,0.5094285867473239,1,0,2,1,1,1,1,1,1,2,0,2,-1.5174815848749215,5113,0
504,1,-0.44177295439277764,0,0,-0.4268033145403377,1,2,1,0,0,0,0,0,2,0,0,2,0.6012868806679732,1059,0
2598,1,-0.44177295439277764,1,0,0.06166550352279012,1,2,1,0,2,0,0,0,2,0,0,3,0.7937513614847123,2062,0
459,1,-0.44177295439277764,0,0,0.590840056424512,1,0,0,2,2,2,2,2,2,1,1,0,0.7307026522516428,2834,0
1276,1,-0.44177295439277764,0,0,-0.5896262538947137,1,0,2,1,1,1,1,1,1,2,0,1,-1.4892755833759168,2653,0
4301,0,-0.44177295439277764,0,1,-1.2816237461508113,1,0,1,0,0,0,0,0,2,0,1,2,0.4868036981131887,4809,1
1824,1,2.2636062032690805,0,0,-1.0780950719578415,1,0,0,0,0,0,0,0,0,0,0,1,-0.6713015399047756,1902,0
1613,0,-0.44177295439277764,0,0,0.14307697319997809,0,1,0,0,2,0,2,0,0,0,1,0,-0.998159321981479,401,0
1405,1,-0.44177295439277764,1,1,0.1023712383613841,1,2,0,0,0,0,2,2,2,1,1,0,0.2827249813850949,1835,0
3743,1,2.2636062032690805,0,0,-0.30468611002455576,1,2,1,0,2,0,0,2,0,0,1,2,0.7970697146022425,1528,1
3079,1,-0.44177295439277764,0,0,-1.1188008067964355,1,0,0,0,2,0,0,0,0,0,1,2,-0.45063105758903166,1794,0
663,0,-0.44177295439277764,0,0,-1.1595065416350294,0,1,0,2,0,2,2,0,2,0,0,3,-0.5535000042324613,1312,0
2547,0,-0.44177295439277764,0,0,0.590840056424512,1,0,0,2,2,0,2,0,0,1,1,3,-0.20009539721551794,1930,0
2322,1,-0.44177295439277764,1,0,0.7943687306174818,0,1,0,2,0,0,0,0,2,0,1,2,-0.8305824895462149,1314,0
4102,0,-0.44177295439277764,1,1,-1.1595065416350294,1,0,2,1,1,1,1,1,1,0,0,3,-1.462728758435677,4051,0
1192,0,2.2636062032690805,1,1,1.4456604880349857,0,1,0,0,2,2,0,2,2,2,1,2,-0.395878231149787,2516,0
4962,1,2.2636062032690805,0,0,-0.4675090493789317,1,0,2,1,1,1,1,1,1,1,0,0,-1.4743429943470319,2924,0
4513,0,-0.44177295439277764,1,1,1.2828375486806096,1,2,1,2,0,0,2,2,2,1,1,0,1.309755271260625,4280,0
3119,0,-0.44177295439277764,0,0,-1.2816237461508113,1,0,1,0,0,0,0,2,0,0,1,2,0.5083729933771337,4848,1
3117,1,2.2636062032690805,0,0,-1.2409180113122174,1,0,0,2,0,2,0,2,0,0,0,0,0.04878108659923111,5189,1
1985,0,-0.44177295439277764,1,1,0.9164859351332638,1,2,1,2,2,0,0,0,0,0,1,2,0.6693131195773377,3142,0
3386,1,-0.44177295439277764,1,1,1.6084834273893616,1,2,1,2,0,2,0,2,2,2,0,0,1.3379612727596297,4691,0
5583,0,-0.44177295439277764,0,0,-1.2816237461508113,0,1,0,0,0,0,0,0,0,0,0,3,-1.3449272227633626,1613,0
1428,0,-0.44177295439277764,0,0,-0.8338606629262776,1,2,1,0,0,2,0,2,2,0,1,0,1.1687252637656007,256,1
2524,0,-0.44177295439277764,1,0,1.0793088744876398,1,2,1,0,2,0,0,2,2,0,0,2,1.2002496183821352,3964,1
740,1,-0.44177295439277764,1,0,1.2421318138420157,1,2,1,0,2,2,0,2,2,0,1,2,1.2765717400853254,4229,1
2064,1,-0.44177295439277764,1,1,-0.9152721326034655,1,2,2,1,1,1,1,1,1,0,1,3,-1.3449272227633626,1725,0
2194,0,-0.44177295439277764,1,1,-0.3453918448631497,1,2,2,1,1,1,1,1,1,2,0,3,-1.3349721634107725,3785,0
530,1,-0.44177295439277764,1,1,1.3235432835192036,1,2,1,0,0,2,2,2,2,2,1,0,1.2998002119080347,4270,0
4724,0,-0.44177295439277764,0,0,-0.5082147842175256,1,2,0,0,2,0,2,0,2,0,1,1,0.1317399145374807,534,0
359,0,-0.44177295439277764,1,0,0.631545791263106,1,2,0,2,0,0,2,0,0,1,1,0,-0.14368339421750811,2048,0
1294,1,-0.44177295439277764,0,0,1.2014260790034217,1,0,0,0,2,2,2,2,2,0,1,0,0.5133505230534289,3377,0
3867,0,2.2636062032690805,0,0,-1.0780950719578415,1,0,2,1,1,1,1,1,1,0,0,0,-1.5075265255223318,96,0
2093,1,2.2636062032690805,0,0,-0.3453918448631497,1,2,0,0,2,0,0,0,0,0,0,1,-0.33614787503424737,435,0
1194,0,-0.44177295439277764,1,0,0.06166550352279012,1,2,0,2,0,0,2,0,0,0,1,0,-0.13538751142368316,1295,0
415,1,-0.44177295439277764,0,0,0.5501343215859179,0,1,0,0,0,2,2,0,0,1,0,1,-1.0363203828330738,767,0
4047,1,-0.44177295439277764,0,0,-0.2639803751859618,1,0,0,0,0,0,0,0,0,0,0,2,-0.6464138915233006,346,0
4499,0,-0.44177295439277764,1,1,-0.5489205190561197,0,1,0,0,0,0,0,0,0,0,1,3,-1.3299946337344775,2957,0
4493,1,-0.44177295439277764,0,0,-0.3453918448631497,1,2,0,0,0,0,2,0,0,1,0,0,-0.34278458126930716,363,0
2756,0,2.2636062032690805,0,0,0.9978974048104517,1,2,1,2,0,2,2,0,2,2,0,1,1.2068863246171952,3826,0
1835,0,-0.44177295439277764,0,0,1.4456604880349857,1,0,2,1,1,1,1,1,1,2,0,1,-1.5042081724048018,649,0
4024,1,-0.44177295439277764,1,0,-0.8338606629262776,1,0,0,0,0,2,2,2,2,0,1,2,0.30595345320780487,4610,0
923,0,-0.44177295439277764,0,1,-0.8338606629262776,1,2,1,0,0,0,0,0,0,0,1,2,0.3872531045872891,5093,0
540,0,-0.44177295439277764,1,1,0.30589991255435406,0,1,0,0,2,0,0,2,2,0,1,2,-0.46722282317668157,1326,0
1368,1,2.2636062032690805,1,0,-0.38609757970174374,1,2,1,0,0,0,0,0,2,0,0,2,0.7257251225753476,1251,0
2667,0,-0.44177295439277764,0,0,-1.1595065416350294,1,0,1,0,0,0,0,0,0,0,0,2,0.1815152113004305,1928,1
125,0,-0.44177295439277764,1,1,1.4049547531963917,1,0,0,0,2,0,0,0,0,1,0,1,-0.4771778825292717,2365,0
2696,0,-0.44177295439277764,1,0,0.1023712383613841,1,0,0,2,0,0,0,2,0,1,1,0,-0.09224892089579345,1461,0
4420,1,2.2636062032690805,1,0,-0.9152721326034655,1,2,1,0,0,0,0,0,2,0,1,2,0.7207475928990529,5027,1
1095,1,-0.44177295439277764,1,1,-1.0780950719578415,1,0,2,1,1,1,1,1,1,2,1,1,-1.477661347464562,112,0
84,1,-0.44177295439277764,1,0,-0.9152721326034655,1,2,1,0,0,0,0,0,2,0,1,2,0.6742906492536329,5024,1
2171,1,-0.44177295439277764,0,0,-0.6303319887333076,1,2,1,0,0,2,2,0,2,0,1,0,1.0193993734767515,889,0
341,1,-0.44177295439277764,0,0,1.3235432835192036,1,2,1,2,0,0,2,0,2,1,0,2,0.9497139580086216,3983,0
3196,0,2.2636062032690805,0,0,-1.2409180113122174,1,2,1,0,2,0,0,0,2,0,0,2,0.8153206567486573,851,1
3208,1,2.2636062032690805,0,0,0.6722515261016999,1,2,1,0,0,0,0,2,2,0,1,2,1.0376503156231662,3203,1
5123,0,-0.44177295439277764,0,0,0.7536629957788878,1,2,1,2,2,2,0,2,2,1,0,0,1.4109650413452897,3767,0
4127,1,-0.44177295439277764,1,1,1.6084834273893616,1,2,1,0,2,2,2,2,2,2,1,0,1.5702459909867288,4867,0
5183,1,-0.44177295439277764,0,0,0.46872285190873,1,0,1,0,0,0,0,0,0,0,0,1,0.13008073797871536,2027,0
2580,0,-0.44177295439277764,0,0,0.387311382231542,1,0,0,0,0,2,2,0,2,2,0,1,0.052099439716760905,1903,0
2373,0,-0.44177295439277764,0,0,-1.2409180113122174,0,1,0,0,0,0,0,0,0,0,0,2,-1.3416088696458326,3138,0
1872,0,-0.44177295439277764,1,0,-0.1825689055087738,1,0,1,2,0,0,0,2,2,0,1,3,0.9098937205982617,1780,1
11,0,-0.44177295439277764,1,1,0.06166550352279012,0,1,0,2,0,2,2,2,2,1,0,3,-0.12211409895356326,1271,0
1363,1,-0.44177295439277764,1,0,-0.06045170099299184,1,2,0,0,0,2,2,2,2,1,1,3,0.4768486387605988,1685,0
1027,0,-0.44177295439277764,0,0,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,3,-1.5075265255223318,1178,0
2637,0,-0.44177295439277764,1,0,-0.4268033145403377,1,0,1,0,0,0,0,0,0,0,1,2,0.14335415044883548,787,1
347,1,-0.44177295439277764,0,0,-1.2409180113122174,1,2,1,0,0,0,0,0,0,0,1,2,0.38393475146975936,865,1
706,1,-0.44177295439277764,1,0,1.6084834273893616,1,2,1,0,2,2,2,2,2,2,1,1,1.5154931645474838,4832,0
4401,1,-0.44177295439277764,1,1,-0.9966836022806536,1,0,0,0,0,2,0,0,0,0,1,2,-0.46058611694162177,2841,1
2327,0,-0.44177295439277764,1,1,1.6084834273893616,0,1,0,2,2,2,2,2,2,2,0,0,-0.015926799192603674,3093,0
2413,1,-0.44177295439277764,0,1,-0.6303319887333076,1,0,0,2,0,0,0,0,0,0,1,3,-0.48547376532309666,4997,0
3821,0,-0.44177295439277764,1,0,1.6084834273893616,1,2,1,2,2,2,2,0,0,2,1,0,1.064197140563406,4484,0
4987,0,-0.44177295439277764,0,0,1.3642490183577978,0,1,0,2,2,2,2,0,0,2,1,3,-0.5817060057314661,2193,0
874,1,-0.44177295439277764,0,0,0.1023712383613841,1,2,1,0,0,0,0,0,0,0,0,1,0.3457736906181643,1807,1
4785,1,-0.44177295439277764,0,0,-1.1595065416350294,1,0,0,2,0,2,0,0,0,0,0,2,-0.2714399892424126,1661,0
3938,0,-0.44177295439277764,1,1,1.6084834273893616,1,0,2,1,1,1,1,1,1,2,0,1,-1.5008898192872717,550,0
3926,0,-0.44177295439277764,0,0,1.3235432835192036,1,0,0,2,2,2,2,2,2,2,1,0,0.6610172367835129,3633,0
3962,0,-0.44177295439277764,1,1,1.4863662228735797,1,0,2,1,1,1,1,1,1,2,0,0,-1.4842980536996218,604,0
1257,0,-0.44177295439277764,1,0,1.3235432835192036,1,0,0,2,2,2,0,0,2,2,0,0,0.2014253300056102,2987,0
1269,0,-0.44177295439277764,1,1,0.22448844287716607,1,0,0,2,2,0,2,2,2,1,0,1,0.5100321699358986,2110,1
1297,1,-0.44177295439277764,1,0,-0.3453918448631497,1,2,1,0,0,0,0,2,2,0,1,2,0.9314630158622067,1482,0
3836,1,-0.44177295439277764,0,0,-1.1188008067964355,1,2,1,0,2,2,0,2,2,0,0,2,1.3396204493183947,3665,0
4326,1,-0.44177295439277764,1,1,-0.3453918448631497,1,2,0,2,0,0,0,0,0,0,0,2,-0.3378070515930122,492,1
2360,0,-0.44177295439277764,0,0,-1.2816237461508113,0,1,0,0,0,0,0,0,0,0,0,2,-1.3167212212643575,1702,0
928,1,-0.44177295439277764,0,0,1.1607203441648277,1,2,1,2,2,2,0,2,2,1,1,2,1.4209201006978793,4192,0
3834,1,-0.44177295439277764,1,1,1.5270719577121736,1,2,0,0,2,2,2,2,2,2,1,1,0.697519121076343,3910,0
3435,0,-0.44177295439277764,0,0,-1.2816237461508113,0,1,0,0,0,0,0,0,0,0,1,3,-1.3216987509406526,1699,1
544,1,2.2636062032690805,0,1,-1.0373893371192475,1,0,0,0,0,0,0,0,0,0,1,3,-0.6364588321707109,2371,0
1963,1,-0.44177295439277764,1,1,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,0,-1.4925939364934466,1187,1
4505,0,-0.44177295439277764,1,1,0.5094285867473239,1,2,0,2,2,2,2,2,0,0,0,3,0.5432157011111984,2439,0
4412,0,-0.44177295439277764,0,0,-0.9152721326034655,1,0,0,0,0,0,2,0,2,0,1,3,-0.13206915830615312,4085,0
5483,1,-0.44177295439277764,1,1,-0.1418631706701798,1,0,1,0,0,0,0,0,0,0,1,2,0.19312944721178524,1250,1
3182,0,-0.44177295439277764,0,0,1.0386031396490458,1,0,0,2,2,2,2,0,0,2,1,1,-0.0009942101637186523,2597,0
633,0,2.2636062032690805,1,0,1.4049547531963917,1,0,2,1,1,1,1,1,1,2,1,0,-1.4892755833759168,393,0
3088,0,-0.44177295439277764,0,1,-0.7524491932490895,1,2,1,2,0,0,2,0,0,0,1,3,0.6991782976351079,255,0
1844,0,-0.44177295439277764,1,0,0.5094285867473239,1,2,2,1,1,1,1,1,1,2,0,3,-1.3084253384705327,194,0
2107,1,2.2636062032690805,1,0,1.4049547531963917,1,0,0,2,2,0,2,0,0,1,1,0,-0.13206915830615312,2813,0
184,0,2.2636062032690805,1,1,-0.06045170099299184,1,0,1,0,0,2,2,2,2,0,1,2,1.127245849796476,1993,1
1500,1,2.2636062032690805,0,0,-1.2409180113122174,1,2,1,0,0,0,0,2,2,0,1,2,0.9646465470375066,1076,1
4218,0,-0.44177295439277764,1,0,0.18378270803857208,1,0,2,1,1,1,1,1,1,1,1,0,-1.4959122896109767,4511,0
1516,1,-0.44177295439277764,0,0,1.3235432835192036,1,2,0,0,2,2,2,0,2,2,1,1,0.3076126297665698,3260,0
4463,0,-0.44177295439277764,0,0,-1.2409180113122174,1,2,1,0,0,0,0,2,2,0,1,2,1.0028076078891015,1239,1
2920,0,-0.44177295439277764,0,1,-1.2002122764736234,0,1,0,0,2,0,0,0,0,0,0,3,-1.1707136840930383,5101,0
5543,1,-0.44177295439277764,1,1,1.6084834273893616,1,2,0,2,2,2,2,2,0,2,1,0,0.5282831120823135,3795,0
2809,1,-0.44177295439277764,1,0,0.14307697319997809,1,0,2,1,1,1,1,1,1,1,0,0,-1.462728758435677,4522,0
4694,0,-0.44177295439277764,1,0,1.6084834273893616,1,2,0,2,2,0,2,2,2,2,1,0,0.712451710105228,3977,0
2959,1,-0.44177295439277764,0,0,-0.5489205190561197,0,1,0,0,0,2,0,2,0,0,1,2,-0.8388783723400399,4570,1
2894,1,2.2636062032690805,0,0,-0.30468611002455576,1,2,1,0,2,2,0,2,2,0,0,3,1.3611897445823398,1822,1
1622,0,-0.44177295439277764,0,0,-1.0780950719578415,1,0,2,1,1,1,1,1,1,0,0,3,-1.4677062881119718,191,0
3495,1,-0.44177295439277764,0,0,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,3,-1.5025489958460367,1181,1
1155,0,-0.44177295439277764,1,1,1.0793088744876398,1,2,0,0,0,2,2,2,0,2,1,0,0.23792721429843983,2877,0
4021,0,2.2636062032690805,0,0,-1.2002122764736234,1,2,1,0,2,0,0,0,0,0,1,2,0.48016699187812906,1335,1
3207,0,-0.44177295439277764,0,0,-0.9152721326034655,1,2,1,0,0,0,0,0,0,0,1,3,0.35904710308828447,4747,0
4076,1,2.2636062032690805,0,0,-0.7931549280876836,1,0,1,0,0,0,0,2,2,0,1,2,0.8485041879239571,303,1
4467,1,-0.44177295439277764,0,0,-0.4268033145403377,1,2,0,2,2,0,0,0,0,0,0,2,-0.1967770440979879,381,1
2929,1,-0.44177295439277764,1,0,1.6084834273893616,1,2,1,2,2,0,2,2,2,2,1,1,1.4607403381082393,4786,0
4794,0,-0.44177295439277764,0,0,1.3642490183577978,0,1,0,2,2,2,2,2,2,2,1,0,-0.08063468498443846,2830,0
2355,1,-0.44177295439277764,1,0,-1.1188008067964355,1,0,1,0,0,2,0,2,2,0,1,2,0.9795791360663916,3375,1
2193,1,-0.44177295439277764,1,1,1.6084834273893616,1,2,1,2,2,2,2,2,2,2,1,1,1.6299763471022684,4939,0
2801,1,-0.44177295439277764,1,1,-1.0373893371192475,1,0,0,0,0,2,0,0,0,0,0,2,-0.5385674152035762,2340,1
2364,1,2.2636062032690805,1,0,1.4049547531963917,1,2,1,0,2,0,2,2,2,2,0,0,1.2599799744976754,4414,0
2510,0,-0.44177295439277764,0,0,-1.2816237461508113,1,0,1,0,0,0,0,0,0,0,0,0,0.1582867394777205,4376,1
3571,0,-0.44177295439277764,0,0,0.46872285190873,0,1,0,0,0,2,0,2,2,1,1,2,-0.5269531792922214,1501,0
218,1,-0.44177295439277764,1,0,1.6084834273893616,1,0,2,1,1,1,1,1,1,2,0,1,-1.5008898192872717,615,0
4805,0,2.2636062032690805,1,1,0.9978974048104517,1,0,1,0,2,2,2,2,0,0,1,1,1.0077851375653963,3699,0
4256,0,-0.44177295439277764,1,1,-1.1188008067964355,1,0,0,0,0,0,0,0,0,0,0,3,-0.6679831867872458,1444,0
3669,0,-0.44177295439277764,1,0,-1.1595065416350294,1,0,2,1,1,1,1,1,1,0,0,2,-1.4859572302583868,5123,0
1395,0,-0.44177295439277764,0,0,1.3235432835192036,1,2,1,0,2,0,2,2,2,1,1,0,1.3313245665245697,4289,0
5205,1,2.2636062032690805,0,0,-0.5489205190561197,1,0,1,0,0,2,0,2,2,0,1,1,1.0276952562705766,1031,1
1034,1,-0.44177295439277764,1,1,-1.0373893371192475,1,0,0,0,0,0,0,0,0,0,0,2,-0.6696423633460107,2295,0
5592,1,-0.44177295439277764,0,0,0.631545791263106,1,0,2,1,1,1,1,1,1,2,0,1,-1.4959122896109767,5132,0
4254,0,-0.44177295439277764,1,0,-0.5489205190561197,1,0,1,2,0,0,0,0,0,0,1,2,0.27442909859126996,648,1
2848,1,2.2636062032690805,0,1,-1.2816237461508113,1,0,0,0,0,2,0,0,0,0,1,3,-0.49045129499939155,3388,1
1726,1,-0.44177295439277764,1,1,-0.5489205190561197,1,2,0,0,0,0,0,0,0,0,0,1,-0.49211047155815646,5125,0
3200,1,-0.44177295439277764,0,0,0.7536629957788878,1,0,1,0,2,2,0,2,2,0,1,2,1.1305642029140057,3424,0
63,0,-0.44177295439277764,0,0,-0.8338606629262776,1,2,1,0,2,0,0,2,0,0,1,0,0.8236165395424823,82,1
3420,1,-0.44177295439277764,0,0,0.346605647392948,1,0,2,1,1,1,1,1,1,2,0,3,-1.4859572302583868,4861,0
489,0,-0.44177295439277764,1,0,0.8350744654560759,1,0,1,0,0,0,2,2,2,1,1,2,0.9463956048910918,3305,0
2731,0,-0.44177295439277764,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0,1,0,-0.6646648336697157,3007,1
4627,1,2.2636062032690805,1,0,-0.7524491932490895,1,2,1,0,0,0,0,0,0,0,1,2,0.3374778078243394,27,0
3953,1,2.2636062032690805,1,0,1.5270719577121736,1,2,0,2,2,2,2,2,2,2,1,1,0.7837963021321224,4099,0
3580,1,-0.44177295439277764,0,1,-0.06045170099299184,1,2,0,0,2,0,2,2,2,1,1,3,0.48182616843689396,1769,1
2391,1,-0.44177295439277764,0,0,1.4456604880349857,1,2,1,2,2,2,2,2,2,1,1,1,1.734504470304463,4865,0
3510,1,-0.44177295439277764,1,1,0.6722515261016999,1,2,1,0,0,0,0,2,0,0,0,2,0.6494030008721581,2906,1
1533,0,-0.44177295439277764,1,1,0.5501343215859179,1,0,2,1,1,1,1,1,1,2,1,3,-1.4925939364934466,5153,0
2631,0,-0.44177295439277764,1,0,-0.4675090493789317,1,0,1,0,0,2,2,0,0,1,0,2,0.473530285643069,995,0
4763,0,2.2636062032690805,1,0,1.6084834273893616,1,2,0,2,2,2,2,0,2,2,0,0,0.44864263726159415,3769,0
882,1,2.2636062032690805,0,0,0.5094285867473239,1,2,1,0,0,0,0,2,2,0,1,0,0.9613281939199768,2882,0
5152,1,2.2636062032690805,1,0,1.4456604880349857,1,2,1,0,2,2,0,2,2,0,1,2,1.3396204493183947,4552,1
1968,0,-0.44177295439277764,1,0,1.5270719577121736,1,2,0,2,0,2,2,0,0,2,0,1,0.012279202306401001,3237,1
1967,1,-0.44177295439277764,0,0,-0.38609757970174374,1,0,1,2,0,2,0,2,2,1,1,1,1.1620885575305409,1529,0
5312,0,-0.44177295439277764,0,1,-1.1595065416350294,1,2,1,0,0,2,2,0,0,0,1,3,0.7356801819279375,2348,1
5422,0,2.2636062032690805,0,0,-1.2816237461508113,1,0,1,0,0,0,0,0,0,0,1,2,0.17487850506537042,4425,0
1555,0,-0.44177295439277764,1,1,0.18378270803857208,1,2,1,0,0,0,0,2,2,0,1,2,1.0061259610066313,2287,0
217,0,-0.44177295439277764,0,0,0.18378270803857208,1,2,1,0,2,2,0,2,2,0,1,0,1.2267964433223755,2444,1
4478,1,-0.44177295439277764,0,0,1.6084834273893616,1,2,0,2,2,2,2,2,2,2,0,1,0.7837963021321224,4122,0
3840,1,-0.44177295439277764,0,0,0.46872285190873,0,1,0,2,0,2,0,2,2,1,1,2,-0.3626946999744871,1655,0
3656,1,-0.44177295439277764,0,1,-0.10115743583158582,1,0,0,0,2,2,0,2,0,1,0,1,-0.014267622633838777,1211,0
4390,1,-0.44177295439277764,1,1,0.8757802002946699,1,2,1,0,2,0,2,2,2,1,1,2,1.336302096200865,3745,0
1399,1,-0.44177295439277764,0,0,-1.1595065416350294,1,0,1,0,0,0,0,0,0,0,1,2,0.17487850506537042,1590,1
4370,1,-0.44177295439277764,1,1,-1.1188008067964355,1,2,1,0,2,0,0,0,0,0,1,2,0.505054640259604,2632,1
4445,1,-0.44177295439277764,0,0,0.1023712383613841,1,0,2,1,1,1,1,1,1,2,1,3,-1.4842980536996218,4332,0
932,1,-0.44177295439277764,1,0,0.7943687306174818,1,2,0,0,2,0,2,0,0,0,0,0,-0.11879574583603324,2187,0
124,0,-0.44177295439277764,0,0,1.6084834273893616,1,0,1,2,2,2,2,2,2,2,1,2,1.4922646927247742,4698,0
116,0,-0.44177295439277764,1,0,0.7129572609402939,1,2,1,2,2,0,2,2,2,0,1,0,1.4839688099309494,3603,0
2410,0,-0.44177295439277764,0,0,-0.6710377235719016,1,0,2,1,1,1,1,1,1,1,0,1,-1.5125040551986266,2022,0
1861,1,2.2636062032690805,0,0,0.1023712383613841,1,2,1,0,0,0,0,2,2,0,1,2,1.0127626672416914,2396,1
3595,1,-0.44177295439277764,0,0,1.5677776925507676,1,2,1,0,0,2,2,0,0,2,1,1,0.712451710105228,4044,0
1321,1,-0.44177295439277764,1,0,1.0793088744876398,1,2,1,2,2,2,0,2,2,1,1,2,1.5005605755185993,4165,1
2019,0,2.2636062032690805,1,0,1.5270719577121736,1,2,1,0,2,0,2,2,2,2,1,0,1.31141444781939,4579,0
1351,1,-0.44177295439277764,0,0,-1.2816237461508113,1,0,1,0,0,0,2,0,0,0,1,3,0.3109309828840996,4598,0
1113,0,2.2636062032690805,1,0,0.9164859351332638,1,2,0,0,0,0,0,0,0,0,0,0,-0.4406759982364418,1939,0
851,0,-0.44177295439277764,1,1,1.5270719577121736,1,2,1,2,2,2,2,2,2,2,1,0,1.6349538767785634,4734,1
5105,1,-0.44177295439277764,0,0,-1.0373893371192475,1,0,1,0,0,0,0,0,0,0,0,0,0.14003579733130567,3310,0
3215,0,2.2636062032690805,1,0,0.7129572609402939,1,2,1,0,0,0,2,2,2,1,1,2,1.1853170293532507,3488,0
2129,0,-0.44177295439277764,1,1,1.2828375486806096,1,0,2,1,1,1,1,1,1,2,0,3,-1.4842980536996218,416,0
5525,1,2.2636062032690805,0,0,-0.9966836022806536,1,0,1,0,0,0,0,0,0,0,1,1,0.16658262227154547,3734,0
2375,1,2.2636062032690805,1,0,1.1607203441648277,1,2,1,0,2,0,0,0,0,0,1,2,0.5714217026102036,3336,0
2540,0,-0.44177295439277764,0,1,-1.2816237461508113,1,0,1,0,0,0,0,0,0,0,1,2,0.1566275629189556,4375,1
263,0,-0.44177295439277764,0,1,-0.38609757970174374,1,0,0,0,0,0,2,0,0,1,1,2,-0.5136797668221014,189,0
758,0,-0.44177295439277764,1,1,-0.8745663977648716,1,2,0,0,0,0,2,0,2,0,1,2,0.047121910040465745,4607,1
291,1,2.2636062032690805,1,1,-0.3453918448631497,1,2,1,2,0,0,0,0,0,0,1,2,0.4950995809070136,1129,0
3723,1,-0.44177295439277764,1,1,0.020959768684196134,1,0,2,1,1,1,1,1,1,1,0,3,-1.4710246412295018,4382,0
3936,0,2.2636062032690805,1,0,0.8350744654560759,1,2,2,1,1,1,1,1,1,2,0,1,-1.3216987509406526,411,0
3932,1,-0.44177295439277764,1,1,-0.38609757970174374,1,0,2,1,1,1,1,1,1,2,0,3,-1.461069581876912,3101,0
4764,0,-0.44177295439277764,0,0,-0.7524491932490895,1,0,1,0,2,0,0,0,2,0,1,2,0.7091333569876977,279,1
781,1,-0.44177295439277764,1,0,1.5270719577121736,1,0,1,2,2,0,2,0,0,2,0,0,0.6527213539896879,3781,0
1184,0,-0.44177295439277764,1,0,-0.4268033145403377,1,2,0,2,0,0,2,2,2,0,1,2,0.473530285643069,997,1
4642,1,-0.44177295439277764,0,0,-0.7117434584104956,1,0,2,1,1,1,1,1,1,0,0,3,-1.4992306427285067,2148,0
1724,0,-0.44177295439277764,1,0,1.3235432835192036,1,2,1,0,2,2,2,2,2,2,1,0,1.4176017475803497,4472,0
3772,1,-0.44177295439277764,1,0,1.6084834273893616,1,2,0,0,2,2,2,2,2,2,1,1,0.680927355488693,4064,0
1598,0,-0.44177295439277764,1,0,1.2421318138420157,1,2,1,0,2,2,0,2,2,1,1,2,1.4126242179040545,4351,1
4831,0,2.2636062032690805,0,0,-1.1188008067964355,1,0,1,0,0,0,0,0,0,0,1,3,0.1367174442137754,2195,1
5517,0,-0.44177295439277764,0,0,0.1023712383613841,1,2,1,2,2,2,2,2,2,2,1,3,1.6017703456032637,2682,0
555,1,-0.44177295439277764,1,0,-0.8745663977648716,1,2,1,0,0,0,0,0,0,0,1,2,0.33250027814804467,4930,1
1857,0,2.2636062032690805,0,0,-1.1188008067964355,0,1,0,0,0,0,0,2,2,0,0,2,-0.6381180087294758,1253,1
1910,0,-0.44177295439277764,0,0,-0.06045170099299184,1,0,0,0,2,2,2,2,2,2,0,3,0.473530285643069,1694,0
